summons_number,issue_date,violation,fine_amount,penalty_amount,interest_amount,payment_amount,amount_due,county,issuing_agency,is_camera_violation,report_date
5603794082,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794112,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794148,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794150,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794161,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794173,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794197,2024-02-20,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794203,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794227,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794239,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794240,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794252,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794264,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794276,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794288,2024-02-20,MOBILE BUS LANE VIOLATION,250.0,25.0,0.0,275.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794306,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794318,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,25.0,0.0,175.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794320,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794331,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794343,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794379,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794380,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794392,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794409,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794422,2024-02-20,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794446,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794458,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794460,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794471,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794501,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794513,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794525,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,25.0,0.0,125.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794537,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794549,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794562,2024-02-20,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794586,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794598,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,25.0,0.0,175.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794630,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794641,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794690,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794707,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794732,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794744,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794756,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794770,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794781,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794811,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794823,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794835,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794847,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794859,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794860,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794872,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794884,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794896,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794926,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794938,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603794963,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795001,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795025,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795049,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795050,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795062,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795074,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795086,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795098,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795104,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,25.0,0.0,125.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795128,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795141,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795165,2024-02-20,MOBILE BUS LANE VIOLATION,250.0,25.0,0.0,275.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795189,2024-02-20,MOBILE BUS LANE VIOLATION,200.0,0.0,0.0,200.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795190,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795207,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795220,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795244,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795256,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795268,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795270,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795281,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,25.0,0.0,125.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795300,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795311,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795323,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795347,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795359,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795360,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795372,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795396,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795402,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,25.0,0.0,175.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795414,2024-02-20,MOBILE BUS LANE VIOLATION,250.0,25.0,0.0,275.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795438,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795440,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795463,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795475,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795487,2024-02-20,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795499,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795529,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795530,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795554,2024-02-20,MOBILE BUS LANE VIOLATION,200.0,0.0,0.0,200.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795566,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795578,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795580,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795591,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795608,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795633,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795724,2024-02-20,MOBILE BUS LANE VIOLATION,150.0,25.0,0.0,175.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795761,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795773,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795803,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795827,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795839,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795840,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795852,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795888,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795890,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795906,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795920,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795931,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795943,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795979,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,0.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603795992,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796017,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796029,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796649,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796650,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796674,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796686,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796716,2024-02-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796753,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796765,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796777,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796789,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796790,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796807,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796820,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603796868,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603808640,2024-02-20,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
8937437442,2024-02-20,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
8937437582,2024-02-20,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9084128060,2024-02-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9091718810,2024-02-20,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,Q,TRAFFIC,False,2026-08-22
9091718845,2024-02-20,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,Q,TRAFFIC,False,2026-08-22
9092877505,2024-02-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9093738677,2024-02-20,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9094470779,2024-02-20,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9096698654,2024-02-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,Q,TRAFFIC,False,2026-08-22
9100758176,2024-02-20,MISUSE PARKING PERMIT,65.0,10.0,0.0,75.0,0.0,Q,TRAFFIC,False,2026-08-22
9101219250,2024-02-20,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9102341001,2024-02-20,NO STAND TAXI/FHV RELIEF STAND,115.0,10.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9102553375,2024-02-20,NO STAND TAXI/FHV RELIEF STAND,115.0,10.0,0.0,125.0,0.0,NY,TRAFFIC,False,2026-08-22
9102553387,2024-02-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9103883103,2024-02-20,FRAUDULENT USE PARKING PERMIT,65.0,10.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9103883139,2024-02-20,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9103883188,2024-02-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9103883371,2024-02-20,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9104164362,2024-02-20,FRAUDULENT USE PARKING PERMIT,65.0,10.0,0.0,75.0,0.0,NY,TRAFFIC,False,2026-08-22
9104389505,2024-02-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9104888315,2024-02-20,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,115.0,0.0,K,TRAFFIC,False,2026-08-22
9104888339,2024-02-20,NO STANDING-FOR HIRE VEH STND,115.0,10.0,0.0,125.0,0.0,K,TRAFFIC,False,2026-08-22
9104888340,2024-02-20,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,115.0,0.0,K,TRAFFIC,False,2026-08-22
9105731380,2024-02-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9105774214,2024-02-20,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9106296725,2024-02-20,MISUSE PARKING PERMIT,65.0,30.0,0.0,95.0,0.0,NY,TRAFFIC,False,2026-08-22
9106569523,2024-02-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9106601686,2024-02-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9107760528,2024-02-20,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,100.0,0.0,NY,TRAFFIC,False,2026-08-22
9107976057,2024-02-20,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,180.0,0.0,R,TRAFFIC,False,2026-08-22
9107976100,2024-02-20,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,180.0,0.0,R,TRAFFIC,False,2026-08-22
9107976203,2024-02-20,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,180.0,0.0,R,TRAFFIC,False,2026-08-22
9107976227,2024-02-20,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,180.0,0.0,R,TRAFFIC,False,2026-08-22
9108387102,2024-02-20,MISUSE PARKING PERMIT,65.0,30.0,0.0,95.0,0.0,NY,TRAFFIC,False,2026-08-22
9108387126,2024-02-20,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9108419632,2024-02-20,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,100.0,0.0,NY,TRAFFIC,False,2026-08-22
9108697528,2024-02-20,MISUSE PARKING PERMIT,65.0,10.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
